date,store,item,sales
20/5/2020,2,2,80
21/5/2020,2,2,79
22/5/2020,2,2,75
23/5/2020,2,2,98
24/5/2020,2,2,108
25/5/2020,2,2,93
26/5/2020,2,2,62
27/5/2020,2,2,77
28/5/2020,2,2,100
29/5/2020,2,2,79
30/5/2020,2,2,95
31/5/2020,2,2,87
1/6/2020,2,2,110
2/6/2020,2,2,62
3/6/2020,2,2,60
4/6/2020,2,2,68
5/6/2020,2,2,93
6/6/2020,2,2,100
7/6/2020,2,2,90
8/6/2020,2,2,101
9/6/2020,2,2,69
10/6/2020,2,2,71
11/6/2020,2,2,94
12/6/2020,2,2,96
13/6/2020,2,2,94
14/6/2020,2,2,98
15/6/2020,2,2,103
16/6/2020,2,2,67
17/6/2020,2,2,65
18/6/2020,2,2,78
19/6/2020,2,2,84
20/6/2020,2,2,91
21/6/2020,2,2,119
22/6/2020,2,2,101
23/6/2020,2,2,48
24/6/2020,2,2,83
25/6/2020,2,2,80
26/6/2020,2,2,77
27/6/2020,2,2,91
28/6/2020,2,2,111
29/6/2020,2,2,96
30/6/2020,2,2,63
1/7/2020,2,2,87
2/7/2020,2,2,94
3/7/2020,2,2,97
4/7/2020,2,2,92
5/7/2020,2,2,104
6/7/2020,2,2,120
7/7/2020,2,2,56
8/7/2020,2,2,63
9/7/2020,2,2,93
10/7/2020,2,2,79
11/7/2020,2,2,78
12/7/2020,2,2,88
13/7/2020,2,2,104
14/7/2020,2,2,70
15/7/2020,2,2,89
16/7/2020,2,2,73
17/7/2020,2,2,105
18/7/2020,2,2,126
19/7/2020,2,2,88
20/7/2020,2,2,109
21/7/2020,2,2,71
22/7/2020,2,2,81
23/7/2020,2,2,69
24/7/2020,2,2,106
25/7/2020,2,2,99
26/7/2020,2,2,87
27/7/2020,2,2,114
28/7/2020,2,2,72
29/7/2020,2,2,83
30/7/2020,2,2,79
31/7/2020,2,2,98
1/8/2020,2,2,79
2/8/2020,2,2,93
3/8/2020,2,2,84
4/8/2020,2,2,63
5/8/2020,2,2,52
6/8/2020,2,2,82
7/8/2020,2,2,80
8/8/2020,2,2,82
9/8/2020,2,2,89
10/8/2020,2,2,96
11/8/2020,2,2,73
12/8/2020,2,2,75
13/8/2020,2,2,84
14/8/2020,2,2,84
15/8/2020,2,2,90
16/8/2020,2,2,82
17/8/2020,2,2,113
18/8/2020,2,2,77
19/8/2020,2,2,54
20/8/2020,2,2,67
21/8/2020,2,2,101
22/8/2020,2,2,99
23/8/2020,2,2,76
24/8/2020,2,2,87
25/8/2020,2,2,63
26/8/2020,2,2,74
27/8/2020,2,2,85
28/8/2020,2,2,71
29/8/2020,2,2,81
30/8/2020,2,2,92
31/8/2020,2,2,92
1/9/2020,2,2,70
2/9/2020,2,2,66
3/9/2020,2,2,70
4/9/2020,2,2,76
5/9/2020,2,2,76
6/9/2020,2,2,79
7/9/2020,2,2,91
8/9/2020,2,2,66
9/9/2020,2,2,71
10/9/2020,2,2,66
11/9/2020,2,2,52
12/9/2020,2,2,72
13/9/2020,2,2,82
14/9/2020,2,2,78
15/9/2020,2,2,52
16/9/2020,2,2,80
17/9/2020,2,2,74
18/9/2020,2,2,71
19/9/2020,2,2,106
20/9/2020,2,2,89
21/9/2020,2,2,75
22/9/2020,2,2,52
23/9/2020,2,2,76
24/9/2020,2,2,85
25/9/2020,2,2,65
26/9/2020,2,2,91
27/9/2020,2,2,82
28/9/2020,2,2,74
29/9/2020,2,2,51
30/9/2020,2,2,80
1/10/2020,2,2,76
2/10/2020,2,2,74
3/10/2020,2,2,77
4/10/2020,2,2,72
5/10/2020,2,2,81
6/10/2020,2,2,50
7/10/2020,2,2,55
8/10/2020,2,2,65
9/10/2020,2,2,70
10/10/2020,2,2,82
11/10/2020,2,2,71
12/10/2020,2,2,73
13/10/2020,2,2,49
14/10/2020,2,2,59
15/10/2020,2,2,80
16/10/2020,2,2,70
17/10/2020,2,2,77
18/10/2020,2,2,82
19/10/2020,2,2,105
20/10/2020,2,2,55
21/10/2020,2,2,70
22/10/2020,2,2,63
23/10/2020,2,2,62
24/10/2020,2,2,87
25/10/2020,2,2,74
26/10/2020,2,2,81
27/10/2020,2,2,56
28/10/2020,2,2,67
29/10/2020,2,2,68
30/10/2020,2,2,61
31/10/2020,2,2,87
1/11/2020,2,2,81
2/11/2020,2,2,98
3/11/2020,2,2,47
4/11/2020,2,2,80
5/11/2020,2,2,83
6/11/2020,2,2,81
7/11/2020,2,2,97
8/11/2020,2,2,87
9/11/2020,2,2,90
10/11/2020,2,2,48
11/11/2020,2,2,73
12/11/2020,2,2,65
13/11/2020,2,2,84
14/11/2020,2,2,81
15/11/2020,2,2,78
16/11/2020,2,2,84
17/11/2020,2,2,65
18/11/2020,2,2,78
19/11/2020,2,2,72
20/11/2020,2,2,74
21/11/2020,2,2,66
22/11/2020,2,2,87
23/11/2020,2,2,81
24/11/2020,2,2,66
25/11/2020,2,2,68
26/11/2020,2,2,63
27/11/2020,2,2,58
28/11/2020,2,2,86
29/11/2020,2,2,87
30/11/2020,2,2,69
1/12/2020,2,2,39
2/12/2020,2,2,46
3/12/2020,2,2,58
4/12/2020,2,2,38
5/12/2020,2,2,65
6/12/2020,2,2,61
7/12/2020,2,2,73
8/12/2020,2,2,46
9/12/2020,2,2,57
10/12/2020,2,2,50
11/12/2020,2,2,54
12/12/2020,2,2,70
13/12/2020,2,2,84
14/12/2020,2,2,56
15/12/2020,2,2,38
16/12/2020,2,2,47
17/12/2020,2,2,52
18/12/2020,2,2,56
19/12/2020,2,2,63
20/12/2020,2,2,54
21/12/2020,2,2,65
22/12/2020,2,2,34
23/12/2020,2,2,46
24/12/2020,2,2,64
25/12/2020,2,2,54
26/12/2020,2,2,51
27/12/2020,2,2,66
28/12/2020,2,2,63
29/12/2020,2,2,48
30/12/2020,2,2,49
31/12/2020,2,2,52
1/1/2021,2,2,35
2/1/2021,2,2,55
3/1/2021,2,2,63
4/1/2021,2,2,62
5/1/2021,2,2,42
6/1/2021,2,2,38
7/1/2021,2,2,49
8/1/2021,2,2,49
9/1/2021,2,2,51
10/1/2021,2,2,70
11/1/2021,2,2,63
12/1/2021,2,2,41
13/1/2021,2,2,43
14/1/2021,2,2,48
15/1/2021,2,2,52
16/1/2021,2,2,49
17/1/2021,2,2,43
18/1/2021,2,2,50
19/1/2021,2,2,40
20/1/2021,2,2,61
21/1/2021,2,2,36
22/1/2021,2,2,62
23/1/2021,2,2,41
24/1/2021,2,2,62
25/1/2021,2,2,66
26/1/2021,2,2,53
27/1/2021,2,2,43
28/1/2021,2,2,52
29/1/2021,2,2,51
30/1/2021,2,2,52
31/1/2021,2,2,50
1/2/2021,2,2,54
2/2/2021,2,2,46
3/2/2021,2,2,59
4/2/2021,2,2,50
5/2/2021,2,2,55
6/2/2021,2,2,57
7/2/2021,2,2,69
8/2/2021,2,2,71
9/2/2021,2,2,45
10/2/2021,2,2,39
11/2/2021,2,2,42
12/2/2021,2,2,60
13/2/2021,2,2,52
14/2/2021,2,2,58
15/2/2021,2,2,70
16/2/2021,2,2,41
17/2/2021,2,2,44
18/2/2021,2,2,49
19/2/2021,2,2,49
20/2/2021,2,2,60
21/2/2021,2,2,68
22/2/2021,2,2,68
23/2/2021,2,2,47
24/2/2021,2,2,44
25/2/2021,2,2,41
26/2/2021,2,2,61
27/2/2021,2,2,62
28/2/2021,2,2,58
1/3/2021,2,2,87
2/3/2021,2,2,52
3/3/2021,2,2,65
4/3/2021,2,2,71
5/3/2021,2,2,55
6/3/2021,2,2,62
7/3/2021,2,2,69
8/3/2021,2,2,80
9/3/2021,2,2,69
10/3/2021,2,2,53
11/3/2021,2,2,64
12/3/2021,2,2,70
13/3/2021,2,2,62
14/3/2021,2,2,83
15/3/2021,2,2,79
16/3/2021,2,2,40
17/3/2021,2,2,58
18/3/2021,2,2,61
19/3/2021,2,2,72
20/3/2021,2,2,79
21/3/2021,2,2,58
22/3/2021,2,2,78
23/3/2021,2,2,45
24/3/2021,2,2,65
25/3/2021,2,2,78
26/3/2021,2,2,75
27/3/2021,2,2,75
28/3/2021,2,2,60
29/3/2021,2,2,108
30/3/2021,2,2,48
31/3/2021,2,2,51
1/4/2021,2,2,79
2/4/2021,2,2,80
3/4/2021,2,2,90
4/4/2021,2,2,94
5/4/2021,2,2,100
6/4/2021,2,2,63
7/4/2021,2,2,68
8/4/2021,2,2,77
9/4/2021,2,2,69
10/4/2021,2,2,82
11/4/2021,2,2,97
12/4/2021,2,2,95
13/4/2021,2,2,71
14/4/2021,2,2,57
15/4/2021,2,2,76
16/4/2021,2,2,89
17/4/2021,2,2,102
18/4/2021,2,2,68
19/4/2021,2,2,93
20/4/2021,2,2,54
21/4/2021,2,2,81
22/4/2021,2,2,64
23/4/2021,2,2,83
24/4/2021,2,2,84
25/4/2021,2,2,100
26/4/2021,2,2,102
27/4/2021,2,2,59
28/4/2021,2,2,76
29/4/2021,2,2,83
30/4/2021,2,2,97
1/5/2021,2,2,105
2/5/2021,2,2,97
3/5/2021,2,2,112
4/5/2021,2,2,57
5/5/2021,2,2,81
6/5/2021,2,2,89
7/5/2021,2,2,83
8/5/2021,2,2,84
9/5/2021,2,2,76
10/5/2021,2,2,102
11/5/2021,2,2,71
12/5/2021,2,2,69
13/5/2021,2,2,70
14/5/2021,2,2,99
15/5/2021,2,2,86
16/5/2021,2,2,104
17/5/2021,2,2,99
18/5/2021,2,2,70
19/5/2021,2,2,71
20/5/2021,2,2,81
21/5/2021,2,2,80
22/5/2021,2,2,109
23/5/2021,2,2,90
24/5/2021,2,2,99
25/5/2021,2,2,61
26/5/2021,2,2,68
27/5/2021,2,2,81
28/5/2021,2,2,92
29/5/2021,2,2,94
30/5/2021,2,2,97
31/5/2021,2,2,119
1/6/2021,2,2,73
2/6/2021,2,2,81
3/6/2021,2,2,76
4/6/2021,2,2,84
5/6/2021,2,2,109
6/6/2021,2,2,111
7/6/2021,2,2,108
8/6/2021,2,2,77
9/6/2021,2,2,70
10/6/2021,2,2,83
11/6/2021,2,2,100
12/6/2021,2,2,87
13/6/2021,2,2,94
14/6/2021,2,2,112
15/6/2021,2,2,78
16/6/2021,2,2,93
17/6/2021,2,2,80
18/6/2021,2,2,91
19/6/2021,2,2,114
20/6/2021,2,2,101
21/6/2021,2,2,104
22/6/2021,2,2,78
23/6/2021,2,2,96
24/6/2021,2,2,94
25/6/2021,2,2,90
26/6/2021,2,2,82
27/6/2021,2,2,121
28/6/2021,2,2,103
29/6/2021,2,2,71
30/6/2021,2,2,95
1/7/2021,2,2,86
2/7/2021,2,2,100
3/7/2021,2,2,107
4/7/2021,2,2,106
5/7/2021,2,2,112
6/7/2021,2,2,77
7/7/2021,2,2,76
8/7/2021,2,2,87
9/7/2021,2,2,90
10/7/2021,2,2,97
11/7/2021,2,2,106
12/7/2021,2,2,95
13/7/2021,2,2,69
14/7/2021,2,2,76
15/7/2021,2,2,91
16/7/2021,2,2,93
17/7/2021,2,2,94
18/7/2021,2,2,88
19/7/2021,2,2,119
20/7/2021,2,2,85
21/7/2021,2,2,93
22/7/2021,2,2,74
23/7/2021,2,2,90
24/7/2021,2,2,81
25/7/2021,2,2,121
26/7/2021,2,2,114
27/7/2021,2,2,67
28/7/2021,2,2,79
29/7/2021,2,2,104
30/7/2021,2,2,106
31/7/2021,2,2,100
1/8/2021,2,2,100
2/8/2021,2,2,103
3/8/2021,2,2,72
4/8/2021,2,2,71
5/8/2021,2,2,83
6/8/2021,2,2,92
7/8/2021,2,2,111
8/8/2021,2,2,90
9/8/2021,2,2,117
10/8/2021,2,2,73
11/8/2021,2,2,84
12/8/2021,2,2,78
13/8/2021,2,2,80
14/8/2021,2,2,95
15/8/2021,2,2,88
16/8/2021,2,2,118
17/8/2021,2,2,69
18/8/2021,2,2,98
19/8/2021,2,2,68
20/8/2021,2,2,76
21/8/2021,2,2,114
22/8/2021,2,2,94
23/8/2021,2,2,81
24/8/2021,2,2,85
25/8/2021,2,2,75
26/8/2021,2,2,89
27/8/2021,2,2,87
28/8/2021,2,2,90
29/8/2021,2,2,96
30/8/2021,2,2,82
31/8/2021,2,2,69
1/9/2021,2,2,80
2/9/2021,2,2,70
3/9/2021,2,2,75
4/9/2021,2,2,102
5/9/2021,2,2,100
6/9/2021,2,2,99
7/9/2021,2,2,77
8/9/2021,2,2,75
9/9/2021,2,2,58
10/9/2021,2,2,81
11/9/2021,2,2,80
12/9/2021,2,2,82
13/9/2021,2,2,101
14/9/2021,2,2,65
15/9/2021,2,2,78
16/9/2021,2,2,75
17/9/2021,2,2,74
18/9/2021,2,2,84
19/9/2021,2,2,75
20/9/2021,2,2,105
21/9/2021,2,2,54
22/9/2021,2,2,68
23/9/2021,2,2,66
24/9/2021,2,2,88
25/9/2021,2,2,84
26/9/2021,2,2,80
27/9/2021,2,2,100
28/9/2021,2,2,65
29/9/2021,2,2,68
30/9/2021,2,2,74
1/10/2021,2,2,64
2/10/2021,2,2,80
3/10/2021,2,2,73
4/10/2021,2,2,91
5/10/2021,2,2,55
6/10/2021,2,2,73
7/10/2021,2,2,70
8/10/2021,2,2,82
9/10/2021,2,2,87
10/10/2021,2,2,92
11/10/2021,2,2,88
12/10/2021,2,2,55
13/10/2021,2,2,78
14/10/2021,2,2,64
15/10/2021,2,2,62
16/10/2021,2,2,81
17/10/2021,2,2,77
18/10/2021,2,2,84
19/10/2021,2,2,56
20/10/2021,2,2,63
21/10/2021,2,2,80
22/10/2021,2,2,70
23/10/2021,2,2,95
24/10/2021,2,2,76
25/10/2021,2,2,66
26/10/2021,2,2,64
27/10/2021,2,2,92
28/10/2021,2,2,76
29/10/2021,2,2,75
30/10/2021,2,2,88
31/10/2021,2,2,92
1/11/2021,2,2,108
2/11/2021,2,2,65
3/11/2021,2,2,81
4/11/2021,2,2,75
5/11/2021,2,2,74
6/11/2021,2,2,79
7/11/2021,2,2,108
8/11/2021,2,2,93
9/11/2021,2,2,61
10/11/2021,2,2,73
11/11/2021,2,2,72
12/11/2021,2,2,70
13/11/2021,2,2,82
14/11/2021,2,2,97
15/11/2021,2,2,102
16/11/2021,2,2,68
17/11/2021,2,2,79
18/11/2021,2,2,69
19/11/2021,2,2,82
20/11/2021,2,2,67
21/11/2021,2,2,108
22/11/2021,2,2,109
23/11/2021,2,2,56
24/11/2021,2,2,73
25/11/2021,2,2,86
26/11/2021,2,2,74
27/11/2021,2,2,89
28/11/2021,2,2,107
29/11/2021,2,2,112
30/11/2021,2,2,63
1/12/2021,2,2,53
2/12/2021,2,2,61
3/12/2021,2,2,54
4/12/2021,2,2,55
5/12/2021,2,2,69
6/12/2021,2,2,66
7/12/2021,2,2,43
8/12/2021,2,2,56
9/12/2021,2,2,61
10/12/2021,2,2,60
11/12/2021,2,2,55
12/12/2021,2,2,73
13/12/2021,2,2,71
14/12/2021,2,2,65
15/12/2021,2,2,61
16/12/2021,2,2,50
17/12/2021,2,2,60
18/12/2021,2,2,52
19/12/2021,2,2,69
20/12/2021,2,2,64
21/12/2021,2,2,52
22/12/2021,2,2,60
23/12/2021,2,2,54
24/12/2021,2,2,61
25/12/2021,2,2,65
26/12/2021,2,2,66
27/12/2021,2,2,70
28/12/2021,2,2,46
29/12/2021,2,2,48
30/12/2021,2,2,56
31/12/2021,2,2,53
1/1/2022,2,2,61
2/1/2022,2,2,52
3/1/2022,2,2,61
4/1/2022,2,2,44
5/1/2022,2,2,58
6/1/2022,2,2,43
7/1/2022,2,2,62
8/1/2022,2,2,49
9/1/2022,2,2,60
10/1/2022,2,2,63
11/1/2022,2,2,54
12/1/2022,2,2,56
13/1/2022,2,2,54
14/1/2022,2,2,49
15/1/2022,2,2,52
16/1/2022,2,2,63
17/1/2022,2,2,65
18/1/2022,2,2,51
19/1/2022,2,2,42
20/1/2022,2,2,54
21/1/2022,2,2,49
22/1/2022,2,2,56
23/1/2022,2,2,66
24/1/2022,2,2,58
25/1/2022,2,2,48
26/1/2022,2,2,53
27/1/2022,2,2,57
28/1/2022,2,2,48
29/1/2022,2,2,57
30/1/2022,2,2,64
31/1/2022,2,2,76
1/2/2022,2,2,45
2/2/2022,2,2,65
3/2/2022,2,2,72
4/2/2022,2,2,59
5/2/2022,2,2,77
6/2/2022,2,2,76
7/2/2022,2,2,70
8/2/2022,2,2,55
9/2/2022,2,2,57
10/2/2022,2,2,60
11/2/2022,2,2,65
12/2/2022,2,2,62
13/2/2022,2,2,63
14/2/2022,2,2,72
15/2/2022,2,2,50
16/2/2022,2,2,74
17/2/2022,2,2,58
18/2/2022,2,2,71
19/2/2022,2,2,64
20/2/2022,2,2,81
21/2/2022,2,2,65
22/2/2022,2,2,43
23/2/2022,2,2,49
24/2/2022,2,2,55
25/2/2022,2,2,55
26/2/2022,2,2,78
27/2/2022,2,2,69
28/2/2022,2,2,56
29/2/2022,2,2,42
1/3/2022,2,2,77
2/3/2022,2,2,79
3/3/2022,2,2,85
4/3/2022,2,2,68
5/3/2022,2,2,89
6/3/2022,2,2,106
7/3/2022,2,2,49
8/3/2022,2,2,86
9/3/2022,2,2,61
10/3/2022,2,2,73
11/3/2022,2,2,75
12/3/2022,2,2,89
13/3/2022,2,2,87
14/3/2022,2,2,58
15/3/2022,2,2,59
16/3/2022,2,2,61
17/3/2022,2,2,72
18/3/2022,2,2,86
19/3/2022,2,2,96
20/3/2022,2,2,78
21/3/2022,2,2,72
22/3/2022,2,2,66
23/3/2022,2,2,56
24/3/2022,2,2,73
25/3/2022,2,2,82
26/3/2022,2,2,92
27/3/2022,2,2,71
28/3/2022,2,2,52
29/3/2022,2,2,69
30/3/2022,2,2,59
31/3/2022,2,2,68
1/4/2022,2,2,92
2/4/2022,2,2,106
3/4/2022,2,2,88
4/4/2022,2,2,76
5/4/2022,2,2,75
6/4/2022,2,2,76
7/4/2022,2,2,88
8/4/2022,2,2,85
9/4/2022,2,2,104
10/4/2022,2,2,98
11/4/2022,2,2,62
12/4/2022,2,2,81
13/4/2022,2,2,73
14/4/2022,2,2,83
15/4/2022,2,2,87
16/4/2022,2,2,117
17/4/2022,2,2,105
18/4/2022,2,2,77
19/4/2022,2,2,79
20/4/2022,2,2,61
21/4/2022,2,2,74
22/4/2022,2,2,99
23/4/2022,2,2,105
24/4/2022,2,2,114
25/4/2022,2,2,68
26/4/2022,2,2,82
27/4/2022,2,2,90
28/4/2022,2,2,75
29/4/2022,2,2,86
30/4/2022,2,2,86
1/5/2022,2,2,87
2/5/2022,2,2,72
3/5/2022,2,2,90
4/5/2022,2,2,86
5/5/2022,2,2,98
6/5/2022,2,2,100
7/5/2022,2,2,100
8/5/2022,2,2,107
9/5/2022,2,2,76
10/5/2022,2,2,108
11/5/2022,2,2,71
12/5/2022,2,2,89
13/5/2022,2,2,111
14/5/2022,2,2,104
15/5/2022,2,2,103
16/5/2022,2,2,73
17/5/2022,2,2,76
18/5/2022,2,2,84
19/5/2022,2,2,82
20/5/2022,2,2,99
21/5/2022,2,2,93
22/5/2022,2,2,110
23/5/2022,2,2,69
24/5/2022,2,2,89
25/5/2022,2,2,62
26/5/2022,2,2,89
27/5/2022,2,2,100
28/5/2022,2,2,93
29/5/2022,2,2,139
30/5/2022,2,2,78
31/5/2022,2,2,91
1/6/2022,2,2,105
2/6/2022,2,2,83
3/6/2022,2,2,104
4/6/2022,2,2,109
5/6/2022,2,2,124
6/6/2022,2,2,59
7/6/2022,2,2,95
8/6/2022,2,2,83
9/6/2022,2,2,85
10/6/2022,2,2,106
11/6/2022,2,2,96
12/6/2022,2,2,131
13/6/2022,2,2,68
14/6/2022,2,2,91
15/6/2022,2,2,97
16/6/2022,2,2,95
17/6/2022,2,2,115
18/6/2022,2,2,108
19/6/2022,2,2,124
20/6/2022,2,2,71
21/6/2022,2,2,86
22/6/2022,2,2,100
23/6/2022,2,2,106
24/6/2022,2,2,120
25/6/2022,2,2,98
26/6/2022,2,2,123
27/6/2022,2,2,71
28/6/2022,2,2,85
29/6/2022,2,2,79
30/6/2022,2,2,92
1/7/2022,2,2,108
2/7/2022,2,2,106
3/7/2022,2,2,138
4/7/2022,2,2,72
5/7/2022,2,2,92
6/7/2022,2,2,88
7/7/2022,2,2,102
8/7/2022,2,2,106
9/7/2022,2,2,91
10/7/2022,2,2,134
11/7/2022,2,2,80
12/7/2022,2,2,104
13/7/2022,2,2,106
14/7/2022,2,2,106
15/7/2022,2,2,105
16/7/2022,2,2,111
17/7/2022,2,2,113
18/7/2022,2,2,77
19/7/2022,2,2,86
20/7/2022,2,2,102
21/7/2022,2,2,86
22/7/2022,2,2,127
23/7/2022,2,2,107
24/7/2022,2,2,115
25/7/2022,2,2,89
26/7/2022,2,2,92
27/7/2022,2,2,74
28/7/2022,2,2,103
29/7/2022,2,2,109
30/7/2022,2,2,105
31/7/2022,2,2,119
1/8/2022,2,2,69
2/8/2022,2,2,93
3/8/2022,2,2,91
4/8/2022,2,2,118
5/8/2022,2,2,87
6/8/2022,2,2,136
7/8/2022,2,2,118
8/8/2022,2,2,80
9/8/2022,2,2,92
10/8/2022,2,2,81
11/8/2022,2,2,81
12/8/2022,2,2,111
13/8/2022,2,2,97
14/8/2022,2,2,116
15/8/2022,2,2,86
16/8/2022,2,2,87
17/8/2022,2,2,72
18/8/2022,2,2,93
19/8/2022,2,2,109
20/8/2022,2,2,97
21/8/2022,2,2,110
22/8/2022,2,2,72
23/8/2022,2,2,94
24/8/2022,2,2,85
25/8/2022,2,2,97
26/8/2022,2,2,79
27/8/2022,2,2,100
28/8/2022,2,2,125
29/8/2022,2,2,82
30/8/2022,2,2,82
31/8/2022,2,2,81
1/9/2022,2,2,97
2/9/2022,2,2,96
3/9/2022,2,2,116
4/9/2022,2,2,115
5/9/2022,2,2,79
6/9/2022,2,2,86
7/9/2022,2,2,74
8/9/2022,2,2,87
9/9/2022,2,2,90
10/9/2022,2,2,93
11/9/2022,2,2,106
12/9/2022,2,2,69
13/9/2022,2,2,66
14/9/2022,2,2,88
15/9/2022,2,2,83
16/9/2022,2,2,84
17/9/2022,2,2,89
18/9/2022,2,2,104
19/9/2022,2,2,89
20/9/2022,2,2,79
21/9/2022,2,2,84
22/9/2022,2,2,74
23/9/2022,2,2,101
24/9/2022,2,2,107
25/9/2022,2,2,90
26/9/2022,2,2,88
27/9/2022,2,2,78
28/9/2022,2,2,79
29/9/2022,2,2,76
30/9/2022,2,2,93
1/10/2022,2,2,88
2/10/2022,2,2,97
3/10/2022,2,2,53
4/10/2022,2,2,69
5/10/2022,2,2,76
6/10/2022,2,2,103
7/10/2022,2,2,97
8/10/2022,2,2,88
9/10/2022,2,2,93
10/10/2022,2,2,69
11/10/2022,2,2,64
12/10/2022,2,2,78
13/10/2022,2,2,77
14/10/2022,2,2,91
15/10/2022,2,2,79
16/10/2022,2,2,118
17/10/2022,2,2,81
18/10/2022,2,2,87
19/10/2022,2,2,87
20/10/2022,2,2,69
21/10/2022,2,2,88
22/10/2022,2,2,82
23/10/2022,2,2,93
24/10/2022,2,2,77
25/10/2022,2,2,88
26/10/2022,2,2,96
27/10/2022,2,2,81
28/10/2022,2,2,86
29/10/2022,2,2,91
30/10/2022,2,2,96
31/10/2022,2,2,66
1/11/2022,2,2,82
2/11/2022,2,2,79
3/11/2022,2,2,81
4/11/2022,2,2,78
5/11/2022,2,2,94
6/11/2022,2,2,104
7/11/2022,2,2,80
8/11/2022,2,2,71
9/11/2022,2,2,96
10/11/2022,2,2,84
11/11/2022,2,2,86
12/11/2022,2,2,86
13/11/2022,2,2,96
14/11/2022,2,2,74
15/11/2022,2,2,89
16/11/2022,2,2,76
17/11/2022,2,2,85
18/11/2022,2,2,88
19/11/2022,2,2,118
20/11/2022,2,2,104
21/11/2022,2,2,65
22/11/2022,2,2,91
23/11/2022,2,2,66
24/11/2022,2,2,85
25/11/2022,2,2,105
26/11/2022,2,2,75
27/11/2022,2,2,80
28/11/2022,2,2,72
29/11/2022,2,2,86
30/11/2022,2,2,82
1/12/2022,2,2,65
2/12/2022,2,2,62
3/12/2022,2,2,64
4/12/2022,2,2,78
5/12/2022,2,2,44
6/12/2022,2,2,49
7/12/2022,2,2,60
8/12/2022,2,2,64
9/12/2022,2,2,61
10/12/2022,2,2,73
11/12/2022,2,2,77
12/12/2022,2,2,51
13/12/2022,2,2,52
14/12/2022,2,2,59
15/12/2022,2,2,71
16/12/2022,2,2,54
17/12/2022,2,2,59
18/12/2022,2,2,67
19/12/2022,2,2,38
20/12/2022,2,2,51
21/12/2022,2,2,51
22/12/2022,2,2,72
23/12/2022,2,2,65
24/12/2022,2,2,55
25/12/2022,2,2,69
26/12/2022,2,2,47
27/12/2022,2,2,62
28/12/2022,2,2,41
29/12/2022,2,2,63
30/12/2022,2,2,50
31/12/2022,2,2,63
1/1/2023,2,2,65
2/1/2023,2,2,45
3/1/2023,2,2,50
4/1/2023,2,2,38
5/1/2023,2,2,72
6/1/2023,2,2,49
7/1/2023,2,2,64
8/1/2023,2,2,67
9/1/2023,2,2,52
10/1/2023,2,2,64
11/1/2023,2,2,48
12/1/2023,2,2,55
13/1/2023,2,2,66
14/1/2023,2,2,51
15/1/2023,2,2,81
16/1/2023,2,2,49
17/1/2023,2,2,47
18/1/2023,2,2,57
19/1/2023,2,2,60
20/1/2023,2,2,63
21/1/2023,2,2,63
22/1/2023,2,2,65
23/1/2023,2,2,46
24/1/2023,2,2,50
25/1/2023,2,2,48
26/1/2023,2,2,54
27/1/2023,2,2,51
28/1/2023,2,2,57
29/1/2023,2,2,55
30/1/2023,2,2,46
31/1/2023,2,2,55
1/2/2023,2,2,41
2/2/2023,2,2,76
3/2/2023,2,2,75
4/2/2023,2,2,56
5/2/2023,2,2,76
6/2/2023,2,2,51
7/2/2023,2,2,71
8/2/2023,2,2,60
9/2/2023,2,2,62
10/2/2023,2,2,68
11/2/2023,2,2,76
12/2/2023,2,2,79
13/2/2023,2,2,49
14/2/2023,2,2,57
15/2/2023,2,2,44
16/2/2023,2,2,72
17/2/2023,2,2,72
18/2/2023,2,2,71
19/2/2023,2,2,86
20/2/2023,2,2,47
21/2/2023,2,2,57
22/2/2023,2,2,66
23/2/2023,2,2,71
24/2/2023,2,2,60
25/2/2023,2,2,77
26/2/2023,2,2,85
27/2/2023,2,2,49
28/2/2023,2,2,47
1/3/2023,2,2,70
2/3/2023,2,2,94
3/3/2023,2,2,73
4/3/2023,2,2,83
5/3/2023,2,2,90
6/3/2023,2,2,63
7/3/2023,2,2,64
8/3/2023,2,2,93
9/3/2023,2,2,83
10/3/2023,2,2,65
11/3/2023,2,2,87
12/3/2023,2,2,101
13/3/2023,2,2,63
14/3/2023,2,2,76
15/3/2023,2,2,76
16/3/2023,2,2,64
17/3/2023,2,2,73
18/3/2023,2,2,79
19/3/2023,2,2,96
20/3/2023,2,2,55
21/3/2023,2,2,69
22/3/2023,2,2,81
23/3/2023,2,2,72
24/3/2023,2,2,78
25/3/2023,2,2,83
26/3/2023,2,2,81
27/3/2023,2,2,57
28/3/2023,2,2,75
29/3/2023,2,2,65
30/3/2023,2,2,94
31/3/2023,2,2,76
1/4/2023,2,2,97
2/4/2023,2,2,109
3/4/2023,2,2,62
4/4/2023,2,2,94
5/4/2023,2,2,72
6/4/2023,2,2,71
7/4/2023,2,2,104
8/4/2023,2,2,112
9/4/2023,2,2,121
10/4/2023,2,2,74
11/4/2023,2,2,76
12/4/2023,2,2,90
13/4/2023,2,2,75
14/4/2023,2,2,122
15/4/2023,2,2,98
16/4/2023,2,2,117
17/4/2023,2,2,70
18/4/2023,2,2,63
19/4/2023,2,2,91
20/4/2023,2,2,95
21/4/2023,2,2,92
22/4/2023,2,2,82
23/4/2023,2,2,103
24/4/2023,2,2,68
25/4/2023,2,2,84
26/4/2023,2,2,64
27/4/2023,2,2,88
28/4/2023,2,2,103
29/4/2023,2,2,86
